Month,Year,Date,Service Provider,Initial Complaints,Escalated Complaints,CSM Index,Complaint Response Time,CRM Index,Escalated Complaint Response Time,ERM Index,Avg Age of Cases Pending,PCM Index,CSRI
5,2016,5/1/2016,Verizon Communications,327,55,3.3,10.5,2,16,1.5,16.5,0.9,7.7
5,2016,5/1/2016,Verizon Digital Voice,13,4,1.9,13.3,2,4.9,2,6.7,1,6.9
5,2016,5/1/2016,Verizon New York Inc.,30,2,4.3,15.2,1.8,12.1,1.8,16.1,0.9,8.8
5,2016,5/1/2016,XChange Telecom,12,3,2.5,1.9,2,0.1,2,0,1,7.5
4,2016,4/1/2016,Ambit Energy,19,11,0,20.8,1.3,8.8,2,31.8,0.6,3.9
4,2016,4/1/2016,Central Hudson Gas & Electric Corp.,38,0,5,8.5,2,12.7,1.8,6.6,1,9.8
4,2016,4/1/2016,Con Edison Of New York,374,47,3.7,8.7,2,24.8,0.2,9.6,1,6.9
4,2016,4/1/2016,Direct Energy Services LLC,21,5,2.6,9,2,4.5,2,4,1,7.6
4,2016,4/1/2016,"Family Energy, Inc.",13,3,2.7,18,1.6,11.3,1.9,8.1,1,7.2
4,2016,4/1/2016,Josco Energy Corp,12,0,5,4,2,0,2,8.7,1,10
4,2016,4/1/2016,Major Energy Services LLC,11,1,4.1,7.7,2,0,2,5.2,1,9.1
4,2016,4/1/2016,National Fuel Gas Distribution,33,1,4.7,5.9,2,3.1,2,6.3,1,9.7
4,2016,4/1/2016,National Grid - L I,42,2,4.5,10.1,2,30,0,27.8,0.7,7.2
4,2016,4/1/2016,National Grid - Metro Ny,125,6,4.5,10.5,2,28,0,14.8,0.9,7.4
4,2016,4/1/2016,National Grid - Upstate,253,12,4.5,2.4,2,5.4,2,10.2,1,9.5
4,2016,4/1/2016,New York State Electric & Gas Corp.,74,4,4.5,2.6,2,7.4,2,8.4,1,9.5
4,2016,4/1/2016,Orange & Rockland,20,0,5,6.6,2,7,2,8,1,10
4,2016,4/1/2016,PSEG Long Island,78,0,5,3.3,2,19.7,1.1,2.6,1,9.1
4,2016,4/1/2016,Rochester Gas & Electric Corp.,69,4,4.4,3.4,2,2.7,2,10.7,1,9.4
4,2016,4/1/2016,Time Warner - Albany,19,2,3.9,6.5,2,5.8,2,21.1,0.8,8.7
4,2016,4/1/2016,Time Warner - Buffalo,14,4,2.1,4.1,2,1.8,2,39.6,0.5,6.6
4,2016,4/1/2016,Time Warner - New York City,36,4,3.9,25.6,0.6,110.2,0,46.9,0.3,4.8
4,2016,4/1/2016,Time Warner - Rochester,10,0,5,2.4,2,0,2,15,0.9,9.9
4,2016,4/1/2016,Time Warner - Syracuse Division,16,1,4.4,4.1,2,99.6,0,45.6,0.3,6.7
4,2016,4/1/2016,Verizon Communications,204,42,2.9,9,2,18,1.3,12.1,1,7.2
4,2016,4/1/2016,Verizon Digital Voice,15,5,1.7,7.2,2,8,2,14,1,6.7
4,2016,4/1/2016,Verizon New York Inc.,21,3,3.6,9,2,20.4,1,9,1,7.6
3,2016,3/1/2016,Ambit Energy,52,36,0,22.2,1.1,10.1,1.9,9.2,1,4
3,2016,3/1/2016,"American Power & Gas, LLC",18,0,5,4.4,2,0.8,2,18,0.9,9.9
3,2016,3/1/2016,AT&T,14,6,0.7,10,2,2,2,2,1,5.7
3,2016,3/1/2016,Central Hudson Gas & Electric Corp.,36,0,5,5.6,2,17.8,1.3,10.2,1,9.3
3,2016,3/1/2016,Con Edison Of New York,376,57,3.5,10.7,2,26.4,0,14.2,0.9,6.4
3,2016,3/1/2016,Direct Energy Services LLC,42,15,1.4,10.4,2,5.1,2,5.7,1,6.4
3,2016,3/1/2016,"Family Energy, Inc.",28,1,4.6,16.4,1.7,10.1,1.9,9.6,1,9.2
3,2016,3/1/2016,Major Energy Services LLC,11,0,5,10.6,2,0,2,2,1,10
3,2016,3/1/2016,National Fuel Gas Distribution,19,0,5,6.6,2,0.8,2,2.4,1,10
3,2016,3/1/2016,National Grid - L I,49,12,2.6,34.3,0,25.7,0,17.4,0.9,3.5
3,2016,3/1/2016,National Grid - Metro Ny,103,10,4,9.2,2,15.2,1.5,18,0.9,8.4
3,2016,3/1/2016,National Grid - Upstate,198,8,4.6,4.3,2,6.3,2,5.1,1,9.6
3,2016,3/1/2016,New York American Water,10,1,4,20.8,1.3,18.9,1.2,35.3,0.5,7
3,2016,3/1/2016,New York State Electric & Gas Corp.,92,4,4.6,4.8,2,6,2,3.4,1,9.6
3,2016,3/1/2016,Orange & Rockland,31,0,5,5.6,2,3.3,2,3.7,1,10
3,2016,3/1/2016,PSEG Long Island,63,5,4.2,5,2,2.6,2,16.9,0.9,9.1
3,2016,3/1/2016,Rochester Gas & Electric Corp.,58,1,4.8,2.2,2,15.3,1.5,6,1,9.3
3,2016,3/1/2016,"Spark Energy, L.P.",11,5,0.5,11.1,2,0.5,2,8,1,5.5
3,2016,3/1/2016,Time Warner - Albany,11,3,2.3,10.7,2,18,1.3,7.4,1,6.6
3,2016,3/1/2016,Time Warner - Buffalo,16,5,1.9,4.9,2,9.6,2,28.5,0.7,6.6
3,2016,3/1/2016,Time Warner - New York City,50,10,3,12.5,2,71.7,0,61.1,0,5
3,2016,3/1/2016,Time Warner - Syracuse Division,29,1,4.7,4.9,2,16.6,1.4,31.2,0.6,8.7
3,2016,3/1/2016,United Water-New York,13,2,3.5,1.9,2,1.1,2,35,0.6,8.1
3,2016,3/1/2016,United Water Westchester Inc.,10,2,3,2.8,2,0.7,2,0,1,8
3,2016,3/1/2016,"U.S. Gas & Electric, Inc.",10,2,3,15.2,1.8,5.8,2,2,1,7.8
3,2016,3/1/2016,Verizon Communications,212,43,3,10.9,2,13.8,1.7,7.8,1,7.7
3,2016,3/1/2016,Verizon New York Inc.,28,3,3.9,9.5,2,2.6,2,3.3,1,8.9
2,2016,2/1/2016,Ambit Energy,113,105,0,21.9,1.2,9.5,2,7.3,1,4.2
2,2016,2/1/2016,"American Power & Gas, LLC",18,3,3.3,3.2,2,2,2,22,0.8,8.1
2,2016,2/1/2016,AT&T,11,0,5,3.8,2,26.1,0,17.5,0.9,7.9
2,2016,2/1/2016,Cablevision of Long Island,10,0,5,4.2,2,0,2,5.7,1,10
2,2016,2/1/2016,Cablevision of New York City,16,1,4.4,5.2,2,1.3,2,8.5,1,9.4
2,2016,2/1/2016,Central Hudson Gas & Electric Corp.,27,1,4.6,8.8,2,13.6,1.7,10.9,1,9.3
2,2016,2/1/2016,Con Edison Of New York,384,46,3.8,13.9,2,36,0,14.4,0.9,6.7
2,2016,2/1/2016,Direct Energy Services LLC,42,13,1.9,9,2,6.4,2,9.5,1,6.9
2,2016,2/1/2016,"Eligo Energy Ny, Llc",12,1,4.2,5.8,2,0.8,2,5.7,1,9.2
2,2016,2/1/2016,"Family Energy, Inc.",20,4,3,13.4,2,6.6,2,7.7,1,8
2,2016,2/1/2016,Frontier Utilities Northeast LLC,10,1,4,4.5,2,0.1,2,0,1,9
2,2016,2/1/2016,National Fuel Gas Distribution,23,0,5,6.7,2,0,2,4.3,1,10
2,2016,2/1/2016,National Grid - L I,52,5,4,13.1,2,29.9,0,29.5,0.7,6.7
2,2016,2/1/2016,National Grid - Metro Ny,85,4,4.5,18.5,1.5,22.7,0.6,17.5,0.9,7.5
2,2016,2/1/2016,National Grid - Upstate,147,5,4.7,9.2,2,6.3,2,4.9,1,9.7
2,2016,2/1/2016,New York American Water,12,1,4.2,16,1.8,25.8,0,23,0.8,6.8
2,2016,2/1/2016,New York State Electric & Gas Corp.,91,2,4.8,4.3,2,5.7,2,3.9,1,9.8
2,2016,2/1/2016,Orange & Rockland,17,1,4.4,4.1,2,5.9,2,1,1,9.4
2,2016,2/1/2016,PSEG Long Island,81,4,4.5,6.7,2,9.2,2,12.9,1,9.5
2,2016,2/1/2016,Rochester Gas & Electric Corp.,58,0,5,2.2,2,31.1,0,8.2,1,8
2,2016,2/1/2016,Time Warner - Albany,34,1,4.7,7.7,2,47.9,0,6.3,1,7.7
2,2016,2/1/2016,Time Warner - Buffalo,16,0,5,1.8,2,42,0,30,0.7,7.7
2,2016,2/1/2016,"Time Warner Cable Information Services (New York), LLC",12,0,5,4.3,2,45.1,0,6.2,1,8
2,2016,2/1/2016,Time Warner - New York City,61,7,3.9,9.8,2,120.6,0,56.3,0.1,6
2,2016,2/1/2016,Time Warner - Syracuse Division,35,2,4.4,3.8,2,23.9,0.4,40.4,0.4,7.2
2,2016,2/1/2016,Utility Expense Reduction LLC,10,1,4,5.4,2,3.1,2,1,1,9
2,2016,2/1/2016,Verizon Communications,208,34,3.4,9.5,2,14.9,1.6,8.4,1,8
2,2016,2/1/2016,Verizon Digital Voice,15,3,3,11.8,2,5.2,2,13.1,1,8
2,2016,2/1/2016,Verizon New York Inc.,21,4,3.1,8.6,2,8.3,2,7.4,1,8.1
1,2016,1/1/2016,Ambit Energy,319,75,2.6,13.9,2,9,2,8,1,7.6
1,2016,1/1/2016,"American Power & Gas, LLC",13,0,5,2.9,2,0,2,3.7,1,10
1,2016,1/1/2016,Astral Energy LLC,22,2,4.1,50.6,0,42.2,0,33.3,0.6,4.7
1,2016,1/1/2016,AT&T,16,2,3.8,6,2,2,2,12.4,1,8.8
1,2016,1/1/2016,"BTI Communications, Inc. d/b/a TELZEQ Communications",24,10,0.8,6,2,4.4,2,7.6,1,5.8
1,2016,1/1/2016,Central Hudson Gas & Electric Corp.,31,1,4.7,10.1,2,15.7,1.5,9.2,1,9.2
1,2016,1/1/2016,Con Edison Of New York,382,40,4,11,2,40.2,0,19.3,0.9,6.9
1,2016,1/1/2016,Direct Energy Services LLC,52,16,1.9,10.7,2,5.9,2,5.2,1,6.9
1,2016,1/1/2016,"Family Energy, Inc.",22,4,3.2,12.5,2,8.9,2,7.7,1,8.2
1,2016,1/1/2016,Frontier Utilities Northeast LLC,20,6,2,3.9,2,1.6,2,0,1,7
1,2016,1/1/2016,National Fuel Gas Distribution,21,0,5,5.2,2,0,2,7.4,1,10
1,2016,1/1/2016,National Grid - L I,38,2,4.5,17.8,1.6,32.9,0,46.1,0.3,6.4
1,2016,1/1/2016,National Grid - Metro Ny,107,1,4.9,10.3,2,16.4,1.4,19.1,0.9,9.2
1,2016,1/1/2016,National Grid - Upstate,154,10,4.4,4.3,2,8.7,2,6.9,1,9.4
1,2016,1/1/2016,New York American Water,11,3,2.3,14.1,1.9,3,2,21.8,0.8,7
1,2016,1/1/2016,New York State Electric & Gas Corp.,87,1,4.9,3.6,2,3.4,2,20,0.9,9.8
1,2016,1/1/2016,Orange & Rockland,37,1,4.7,6.1,2,3,2,7.5,1,9.7
1,2016,1/1/2016,PSEG Long Island,67,6,4.1,9.6,2,2.4,2,9.4,1,9.1
1,2016,1/1/2016,Rochester Gas & Electric Corp.,66,2,4.7,2,2,7.1,2,4.5,1,9.7
1,2016,1/1/2016,"Spark Energy, L.P.",13,1,4.2,13.9,2,3.5,2,3.5,1,9.2
1,2016,1/1/2016,Time Warner - Albany,35,1,4.7,6.7,2,0,2,9.5,1,9.7
1,2016,1/1/2016,Time Warner - Buffalo,11,3,2.3,5.8,2,0,2,16.3,0.9,7.2
1,2016,1/1/2016,Time Warner - New York City,35,9,2.4,18.7,1.5,5.7,2,68,0,5.9
1,2016,1/1/2016,Time Warner - Syracuse Division,25,7,2.2,6.7,2,1.7,2,25.2,0.7,6.9
1,2016,1/1/2016,United Water-New York,10,1,4,1,2,0,2,0,1,9
1,2016,1/1/2016,Verizon Communications,191,25,3.7,10.3,2,20.6,1,8.1,1,7.7
1,2016,1/1/2016,Verizon Digital Voice,21,5,2.6,10.6,2,16.5,1.4,8,1,7
1,2016,1/1/2016,Verizon New York Inc.,33,4,3.8,5.2,2,5.6,2,7.1,1,8.8
12,2015,12/1/2015,Ambit Energy,209,18,4.1,17.4,1.6,11.3,1.9,2.8,1,8.6
12,2015,12/1/2015,Astral Energy LLC,13,6,0.4,44.5,0,15,1.6,33.3,0.6,2.6
12,2015,12/1/2015,Central Hudson Gas & Electric Corp.,28,0,5,10.3,2,7.3,2,20.9,0.8,9.8
12,2015,12/1/2015,Con Edison Of New York,409,48,3.8,13,2,33.4,0,20.1,0.8,6.6
12,2015,12/1/2015,Direct Energy Services LLC,49,9,3.2,11.7,2,4.6,2,9,1,8.2
12,2015,12/1/2015,Frontier Utilities Northeast LLC,10,0,5,1,2,0,2,0,1,10
12,2015,12/1/2015,"Idt Energy, Inc.",10,1,4,9.5,2,7.1,2,4.3,1,9
12,2015,12/1/2015,Mpower Energy LLC,20,1,4.5,9.6,2,8.9,2,14.8,0.9,9.4
12,2015,12/1/2015,National Fuel Gas Distribution,41,1,4.8,3.7,2,0.2,2,5,1,9.8
12,2015,12/1/2015,National Grid - L I,51,1,4.8,16,1.8,41.9,0,41.8,0.4,7
12,2015,12/1/2015,National Grid - Metro Ny,126,7,4.4,8.4,2,4.4,2,20.8,0.8,9.2
12,2015,12/1/2015,National Grid - Upstate,182,9,4.5,3.2,2,7.2,2,8.4,1,9.5
12,2015,12/1/2015,New York American Water,10,2,3,11.2,2,9.9,2,36.5,0.5,7.5
12,2015,12/1/2015,New York State Electric & Gas Corp.,84,5,4.4,4.3,2,4.7,2,6,1,9.4
12,2015,12/1/2015,Orange & Rockland,26,0,5,5.2,2,0.1,2,12,1,10
12,2015,12/1/2015,PSEG Long Island,54,5,4.1,15.6,1.8,4.9,2,6.2,1,8.9
12,2015,12/1/2015,Rochester Gas & Electric Corp.,46,1,4.8,3,2,4.6,2,3.7,1,9.8
12,2015,12/1/2015,Time Warner - Albany,26,0,5,6,2,44.4,0,9.7,1,8
12,2015,12/1/2015,Time Warner - New York City,42,5,3.8,8.6,2,33.6,0,69.8,0,5.8
12,2015,12/1/2015,Time Warner - Syracuse Division,15,2,3.7,7,2,74.7,0,17.3,0.9,6.6
12,2015,12/1/2015,Verizon Communications,190,31,3.4,13.1,2,9.5,2,7.7,1,8.4
12,2015,12/1/2015,Verizon Digital Voice,14,5,1.4,19.4,1.4,5.3,2,4.6,1,5.8
12,2015,12/1/2015,Verizon New York Inc.,30,4,3.7,7.6,2,18.3,1.2,3.1,1,7.9
12,2015,12/1/2015,XChange Telecom,10,0,5,2.8,2,0,2,8,1,10
11,2015,11/1/2015,Ambit Energy,36,17,0.3,12.6,2,8.5,2,12.1,1,5.3
11,2015,11/1/2015,"American Power & Gas, LLC",14,1,4.3,8.6,2,7.4,2,8,1,9.3
11,2015,11/1/2015,Astral Energy LLC,23,5,2.8,34.8,0,14,1.7,28.2,0.7,5.2
11,2015,11/1/2015,Central Hudson Gas & Electric Corp.,42,1,4.8,8.7,2,13.2,1.7,12.4,1,9.5
11,2015,11/1/2015,Con Edison Of New York,474,63,3.7,13.8,2,37.3,0,16.7,0.9,6.6
11,2015,11/1/2015,Direct Energy Services LLC,40,7,3.2,6.5,2,3.1,2,16.6,0.9,8.1
11,2015,11/1/2015,"Family Energy, Inc.",12,1,4.2,14.5,1.9,3,2,9.4,1,9.1
11,2015,11/1/2015,"Idt Energy, Inc.",13,1,4.2,4.1,2,0,2,4,1,9.2
11,2015,11/1/2015,Long Island Water Corporation D/b/a Long Island American Water,10,3,2,17.8,1.6,14.1,1.6,20.2,0.8,6
11,2015,11/1/2015,National Fuel Gas Distribution,46,0,5,4.6,2,0,2,4.4,1,10
11,2015,11/1/2015,National Grid - L I,53,3,4.4,14,2,13.5,1.7,37.7,0.5,8.6
11,2015,11/1/2015,National Grid - Metro Ny,134,6,4.6,7.3,2,5.7,2,15.5,0.9,9.5
11,2015,11/1/2015,National Grid - Upstate,214,15,4.3,4.5,2,6.9,2,6.8,1,9.3
11,2015,11/1/2015,New York State Electric & Gas Corp.,99,6,4.4,3.6,2,4.7,2,7.9,1,9.4
11,2015,11/1/2015,Orange & Rockland,28,0,5,3.1,2,11.3,1.9,5.2,1,9.9
11,2015,11/1/2015,PSEG Long Island,57,4,4.3,7.8,2,7.3,2,8.6,1,9.3
11,2015,11/1/2015,Rochester Gas & Electric Corp.,58,5,4.1,3.4,2,2.7,2,3.5,1,9.1
11,2015,11/1/2015,Time Warner - Buffalo,16,1,4.4,9.6,2,0,2,61.2,0,8.4
11,2015,11/1/2015,Time Warner - New York City,33,2,4.4,8.1,2,14.2,1.6,53.5,0.2,8.2
11,2015,11/1/2015,Time Warner - Syracuse Division,18,2,3.9,9.1,2,28.1,0,72.1,-1,4.9
11,2015,11/1/2015,Verizon Communications,195,32,3.4,10.9,2,9.6,2,9.3,1,8.4
11,2015,11/1/2015,Verizon Digital Voice,20,5,2.5,8.7,2,14,1.7,14.6,0.9,7.1
11,2015,11/1/2015,Verizon New York Inc.,22,6,2.3,7.5,2,15.7,1.5,14.2,0.9,6.7
10,2015,10/1/2015,Ambit Energy,45,16,1.4,15.1,1.8,18.4,1.2,7.2,1,5.4
10,2015,10/1/2015,"American Power & Gas, LLC",25,2,4.2,6.9,2,2.3,2,5.8,1,9.2
10,2015,10/1/2015,Astral Energy LLC,19,2,3.9,10.6,2,0.1,2,32.2,0.6,8.5
10,2015,10/1/2015,Central Hudson Gas & Electric Corp.,58,2,4.7,9.7,2,11.8,1.9,9.5,1,9.6
10,2015,10/1/2015,Con Edison Of New York,571,62,3.9,12.5,2,39.4,0,19.3,0.9,6.8
10,2015,10/1/2015,Direct Energy Services LLC,32,8,2.5,7.9,2,6.4,2,22.2,0.8,7.3
10,2015,10/1/2015,"Frontier Telephone of Rochester, Inc.",12,1,4.2,9.9,2,4.3,2,9.2,1,9.2
10,2015,10/1/2015,"Idt Energy, Inc.",13,0,5,3.9,2,1,2,0,1,10
10,2015,10/1/2015,Kiwi Energy Inc.,13,1,4.2,20.1,1.3,9.8,2,17.1,0.9,8.4
10,2015,10/1/2015,Long Island Water Corporation D/b/a Long Island American Water,10,2,3,13,2,1.6,2,22.8,0.8,7.8
10,2015,10/1/2015,Mpower Energy LLC,12,2,3.3,10.9,2,21.3,0.8,5,1,7.1
10,2015,10/1/2015,National Fuel Gas Distribution,67,0,5,5.4,2,0.2,2,5.4,1,10
10,2015,10/1/2015,National Grid - L I,92,5,4.5,12.7,2,31.6,0,25.6,0.7,7.2
10,2015,10/1/2015,National Grid - Metro Ny,125,2,4.8,7.1,2,16.9,1.4,11.6,1,9.2
10,2015,10/1/2015,National Grid - Upstate,288,12,4.6,3.2,2,7.4,2,6.2,1,9.6
10,2015,10/1/2015,New York State Electric & Gas Corp.,119,7,4.4,4.4,2,8.5,2,5.4,1,9.4
10,2015,10/1/2015,Orange & Rockland,35,0,5,3.2,2,2.7,2,7,1,10
10,2015,10/1/2015,PSEG Long Island,73,5,4.3,4.8,2,6.3,2,10.9,1,9.3
10,2015,10/1/2015,Rochester Gas & Electric Corp.,110,3,4.7,2.2,2,6.6,2,7,1,9.7
10,2015,10/1/2015,"Spark Energy, L.P.",19,2,3.9,6.1,2,5.6,2,18,0.9,8.8
10,2015,10/1/2015,Time Warner - Albany,14,0,5,13.6,2,31.3,0,18.5,0.9,7.9
10,2015,10/1/2015,Time Warner - Buffalo,16,2,3.8,9.5,2,0,2,24.2,0.8,8.6
10,2015,10/1/2015,Time Warner - New York City,33,7,2.9,18,1.6,30.8,0,42.5,0.4,4.9
10,2015,10/1/2015,Time Warner - Rochester,11,0,5,6.9,2,0,2,5.8,1,10
10,2015,10/1/2015,Time Warner - Syracuse Division,29,5,3.3,8.8,2,1.1,2,34.7,0.6,7.9
10,2015,10/1/2015,United Water-New York,11,5,0.5,2.8,2,0.4,2,37.5,0.5,5
10,2015,10/1/2015,United Water Westchester Inc.,12,1,4.2,2.5,2,0,2,2,1,9.2
10,2015,10/1/2015,Utility Expense Reduction LLC,11,0,5,0.6,2,0,2,0,1,10
10,2015,10/1/2015,Verizon Communications,236,31,3.7,11.5,2,13.6,1.7,7.9,1,8.4
10,2015,10/1/2015,Verizon Digital Voice,17,6,1.5,7.6,2,17.4,1.3,9.6,1,5.8
10,2015,10/1/2015,Verizon New York Inc.,28,6,2.9,10.8,2,26.3,0,12.7,1,5.9
10,2015,10/1/2015,XChange Telecom,15,1,4.3,1.9,2,12.7,1.8,0,1,9.1
9,2015,9/1/2015,Ambit Energy,51,23,0.5,27.4,0.2,13.6,1.7,16.7,0.9,3.3
9,2015,9/1/2015,"American Power & Gas, LLC",11,1,4.1,6.1,2,0.1,2,14,1,9.1
9,2015,9/1/2015,Astral Energy LLC,25,0,5,17.5,1.6,2.6,2,26.1,0.7,9.3
9,2015,9/1/2015,AT&T,10,1,4,4,2,1.8,2,6,1,9
9,2015,9/1/2015,Central Hudson Gas & Electric Corp.,51,0,5,6.8,2,13.6,1.7,11.4,1,9.7
9,2015,9/1/2015,Con Edison Of New York,567,53,4.1,13.2,2,39.5,0,16.3,0.9,7
9,2015,9/1/2015,Direct Energy Services LLC,21,5,2.6,4.7,2,0.1,2,7.9,1,7.6
9,2015,9/1/2015,"Family Energy, Inc.",12,1,4.2,13.7,2,14.6,1.6,8,1,8.8
9,2015,9/1/2015,"Frontier Telephone of Rochester, Inc.",11,1,4.1,3.9,2,0.1,2,0,1,9.1
9,2015,9/1/2015,"IDT Energy, Inc.",14,1,4.3,6.5,2,3.1,2,1,1,9.3
9,2015,9/1/2015,Josco Energy Corp,12,2,3.3,7.4,2,4.4,2,14,1,8.3
9,2015,9/1/2015,Kiwi Energy Inc.,16,0,5,13.4,2,22,0.8,23.6,0.8,8.6
9,2015,9/1/2015,Long Island Water Corporation D/b/a Long Island American Water,10,0,5,0.6,2,7.3,2,29.5,0.7,9.7
9,2015,9/1/2015,Mpower Energy LLC,14,0,5,8.3,2,0,2,38,0.5,9.5
9,2015,9/1/2015,National Fuel Gas Distribution,65,1,4.8,6.2,2,1.2,2,5.2,1,9.8
9,2015,9/1/2015,National Grid - L I,74,9,3.8,18.9,1.5,25.8,0,22.7,0.8,6.1
9,2015,9/1/2015,National Grid - Metro Ny,123,3,4.8,8.3,2,14.5,1.6,10.1,1,9.4
9,2015,9/1/2015,National Grid - Upstate,302,10,4.7,2.9,2,4.8,2,9,1,9.7
9,2015,9/1/2015,New York State Electric & Gas Corp.,114,7,4.4,4,2,10.7,1.9,11.8,1,9.3
9,2015,9/1/2015,"NYSEG Solutions, Inc.",10,3,2,7.7,2,3.7,2,7.7,1,7
9,2015,9/1/2015,Orange & Rockland,33,0,5,1.8,2,4.3,2,15.5,0.9,9.9
9,2015,9/1/2015,PSEG Long Island,82,10,3.8,11.5,2,7.1,2,6.4,1,8.8
9,2015,9/1/2015,Rochester Gas & Electric Corp.,98,3,4.7,3.3,2,11,1.9,4.4,1,9.6
9,2015,9/1/2015,Time Warner - Albany,11,3,2.3,7.6,2,3.5,2,4,1,7.3
9,2015,9/1/2015,Time Warner - Buffalo,12,3,2.5,10.6,2,19.3,1.1,37.3,0.5,6.1
9,2015,9/1/2015,"Time Warner Cable Information Services (New York), LLC",11,0,5,5.4,2,9.9,2,13.5,1,10
9,2015,9/1/2015,Time Warner - New York City,45,6,3.7,15.5,1.8,111.8,0,24.8,0.8,6.3
9,2015,9/1/2015,Time Warner - Syracuse Division,24,5,2.9,8.1,2,24.6,0.2,30.8,0.6,5.7
9,2015,9/1/2015,United Water-New York,10,2,3,12.5,2,7.4,2,19.7,0.9,7.9
9,2015,9/1/2015,"Verde Energy USA New York, LLC",10,2,3,5.2,2,1,2,0,1,8
9,2015,9/1/2015,Verizon Communications,272,32,3.8,9.9,2,10.2,1.9,12.5,1,8.7
9,2015,9/1/2015,Verizon Digital Voice,12,6,0,5.3,2,8.4,2,12.1,1,5
9,2015,9/1/2015,Verizon New York Inc.,33,9,2.3,10.4,2,5.1,2,18.8,0.9,7.2
9,2015,9/1/2015,XChange Telecom,10,5,0,2.4,2,8.5,2,9,1,5
8,2015,8/1/2015,Ambit Energy,46,36,0,25.3,0.6,14.1,1.6,10.8,1,3.2
8,2015,8/1/2015,"American Power & Gas, LLC",23,1,4.6,5.7,2,0.1,2,6.2,1,9.6
8,2015,8/1/2015,Astral Energy LLC,11,2,3.2,14.8,1.9,0.1,2,34.6,0.6,7.7
8,2015,8/1/2015,AT&T,10,1,4,2.1,2,3,2,11,1,9
8,2015,8/1/2015,Cablevision of New York City,17,0,5,10.5,2,9.8,2,3.8,1,10
8,2015,8/1/2015,Central Hudson Gas & Electric Corp.,41,2,4.5,14.8,1.9,8.1,2,15.7,0.9,9.3
8,2015,8/1/2015,Citizens Communications,13,1,4.2,3.4,2,0.4,2,28,0.7,8.9
8,2015,8/1/2015,Con Edison Of New York,557,59,3.9,12.5,2,32.2,0,16.1,0.9,6.8
8,2015,8/1/2015,"Frontier Telephone of Rochester, Inc.",10,1,4,8.6,2,1.9,2,0,1,9
8,2015,8/1/2015,"IDT Energy, Inc.",15,0,5,3.4,2,0,2,3,1,10
8,2015,8/1/2015,Josco Energy Corp,13,2,3.5,11,2,0.1,2,4.8,1,8.5
8,2015,8/1/2015,Kiwi Energy Inc.,16,1,4.4,18,1.6,12.7,1.8,11.2,1,8.8
8,2015,8/1/2015,National Fuel Gas Distribution,67,0,5,6.1,2,6.9,2,4.9,1,10
8,2015,8/1/2015,National Grid - L I,71,7,4,9.7,2,17.7,1.3,27.6,0.7,8
8,2015,8/1/2015,National Grid - Metro Ny,136,8,4.4,9,2,20,1.1,23.2,0.8,8.3
8,2015,8/1/2015,National Grid - Upstate,307,13,4.6,2.6,2,5.5,2,9.4,1,9.6
8,2015,8/1/2015,New York State Electric & Gas Corp.,109,8,4.3,3.5,2,5.1,2,4.9,1,9.3
8,2015,8/1/2015,Orange & Rockland,35,1,4.7,3.9,2,2.9,2,0,1,9.7
8,2015,8/1/2015,PSEG Long Island,99,8,4.2,4.8,2,6.2,2,8,1,9.2
8,2015,8/1/2015,Rochester Gas & Electric Corp.,88,6,4.3,4,2,5.7,2,7.2,1,9.3
8,2015,8/1/2015,"Spark Energy, L.P.",17,3,3.2,15.8,1.8,2.7,2,12.1,1,8
8,2015,8/1/2015,Time Warner - Albany,22,1,4.5,6.8,2,15.7,1.5,6.5,1,9
8,2015,8/1/2015,Time Warner - Buffalo,15,2,3.7,6.3,2,13.5,1.7,41.3,0.4,7.8
8,2015,8/1/2015,Time Warner - New York City,46,4,4.1,14.3,1.9,76.2,0,32,0.6,6.6
8,2015,8/1/2015,Time Warner - Rochester,11,1,4.1,10.4,2,36.9,0,35.8,0.5,6.6
8,2015,8/1/2015,Time Warner - Syracuse Division,25,3,3.8,7.2,2,17.4,1.3,49.9,0.3,7.4
8,2015,8/1/2015,United Water-New York,11,4,1.4,2.4,2,0.8,2,7.8,1,6.4
8,2015,8/1/2015,Verizon Communications,245,30,3.8,9.4,2,22.4,0.6,9.8,1,7.4
8,2015,8/1/2015,Verizon Digital Voice,18,5,2.2,10.1,2,8.3,2,4.7,1,7.2
8,2015,8/1/2015,Verizon New York Inc.,19,3,3.4,6.5,2,3.4,2,7.7,1,8.4
7,2015,7/1/2015,Ambit Energy,114,44,1.1,18.5,1.5,7.7,2,12.4,1,5.6
7,2015,7/1/2015,"American Power & Gas, LLC",22,0,5,8,2,0.1,2,2.7,1,10
7,2015,7/1/2015,AT&T,10,0,5,2.8,2,8.2,2,2.7,1,10
7,2015,7/1/2015,Cablevision of Long Island,10,0,5,2.9,2,0,2,2,1,10
7,2015,7/1/2015,Cablevision of New York City,16,0,5,6.9,2,2.4,2,3.3,1,10
7,2015,7/1/2015,Central Hudson Gas & Electric Corp.,66,0,5,6.3,2,19,1.2,7.4,1,9.2
7,2015,7/1/2015,Con Edison Of New York,513,67,3.7,14.4,1.9,31.6,0,14.4,0.9,6.5
7,2015,7/1/2015,Direct Energy Services LLC,14,3,2.9,9.5,2,3.5,2,12.8,1,7.9
7,2015,7/1/2015,"Entrust Energy East, Inc.",29,4,3.6,0,2,5.7,2,0,1,8.6
